"Tabla","Columna","Tipo de Dato","Permite Nulos","Llave","Extra"
mp_recobrantes,usuario_modifica,varchar(128),YES,"",""
mp_recobrantes,terminal_modifica,varchar(16),YES,"",""
mp_recobrantes,fecha_hora_modifica,datetime,YES,"",""
mp_recobrantes_historicos,id,int,NO,PRI,auto_increment
mp_recobrantes_historicos,mp_recobrantes_id,int,NO,MUL,""
mp_recobrantes_historicos,estado,int,NO,"",""
mp_recobrantes_historicos,usuario_crea,varchar(128),NO,"",""
mp_recobrantes_historicos,terminal_crea,varchar(16),NO,"",""
mp_recobrantes_historicos,fecha_hora_crea,datetime,NO,"",""
mp_recobros_adres,id,int,NO,PRI,auto_increment
mp_recobros_adres,mp_prescripciones_id,int,NO,MUL,""
mp_recobros_adres,tipo_tecnologia,int,NO,"",""
mp_recobros_adres,id_item,int,NO,"",""
mp_recobros_adres,tipo_marcacion,int,NO,"",""
mp_recobros_adres,aseg_afiliados_id,int,NO,MUL,""
mp_recobros_adres,codigo_tecnologia,varchar(1024),NO,"",""
mp_recobros_adres,usuario_crea,varchar(128),NO,"",""
mp_recobros_adres,terminal_crea,varchar(16),NO,"",""
mp_recobros_adres,fecha_hora_crea,datetime,NO,"",""
mpc_prescripcion_adjuntos,id,int,NO,PRI,auto_increment
mpc_prescripcion_adjuntos,mpc_prescripciones_id,int,NO,MUL,""
mpc_prescripcion_adjuntos,tipo,tinyint,NO,"",""
mpc_prescripcion_adjuntos,nombre_archivo,varchar(256),NO,"",""
mpc_prescripcion_adjuntos,ruta,varchar(512),NO,"",""
mpc_prescripcion_adjuntos,archivo,varchar(128),NO,"",""
mpc_prescripcion_adjuntos,existe,bit(1),NO,"",""
mpc_prescripcion_adjuntos,usuario_crea,varchar(128),NO,"",""
mpc_prescripcion_adjuntos,terminal_crea,varchar(16),NO,"",""
mpc_prescripcion_adjuntos,fecha_hora_crea,datetime,NO,"",""
mpc_prescripcion_adjuntos,usuario_modifica,varchar(128),YES,"",""
mpc_prescripcion_adjuntos,terminal_modifica,varchar(16),YES,"",""
mpc_prescripcion_adjuntos,fecha_hora_modifica,datetime,YES,"",""
mpc_prescripciones,id,int,NO,PRI,auto_increment
mpc_prescripciones,gn_empresas_id,int,YES,MUL,""
mpc_prescripciones,estado,tinyint,NO,"",""
mpc_prescripciones,mae_prescriptor_tipo_documento_id,int,NO,"",""
mpc_prescripciones,mae_prescriptor_tipo_documento_codigo,varchar(8),NO,"",""
mpc_prescripciones,mae_prescriptor_tipo_documento_valor,varchar(128),NO,"",""
mpc_prescripciones,prescriptor_numero_documento,varchar(32),NO,"",""
mpc_prescripciones,prescriptor_codigo_habilitacion,varchar(16),NO,"",""
mpc_prescripciones,prescriptor_correo_electronico,varchar(64),NO,"",""
mpc_prescripciones,cnt_prescriptor_prestador_sedes_id,int,NO,MUL,""
mpc_prescripciones,aseg_afiliados_id,int,NO,MUL,""
mpc_prescripciones,mae_afiliado_tipo_documento_id,int,NO,"",""
mpc_prescripciones,mae_afiliado_tipo_documento_codigo,varchar(8),NO,"",""
mpc_prescripciones,mae_afiliado_tipo_documento_valor,varchar(128),NO,"",""
mpc_prescripciones,afiliado_numero_documento,varchar(32),NO,"",""
mpc_prescripciones,afiliado_primer_nombre,varchar(64),NO,"",""
mpc_prescripciones,afiliado_segundo_nombre,varchar(64),YES,"",""
mpc_prescripciones,afiliado_primer_apellido,varchar(64),NO,"",""
mpc_prescripciones,afiliado_segundo_apellido,varchar(64),YES,"",""
mpc_prescripciones,fecha_hora,datetime,NO,"",""
mpc_prescripciones,recobrante,bit(1),NO,"",""
mpc_prescripciones,tipo_tecnologia,tinyint,NO,"",""
mpc_prescripciones,acta_juanta_profesionales,bit(1),NO,"",""
mpc_prescripciones,concentimiento_informado,bit(1),NO,"",""
mpc_prescripciones,formato_integralidad,bit(1),NO,"",""
mpc_prescripciones,rechazo_justificacion,varchar(1024),YES,"",""
mpc_prescripciones,consecutivo,varchar(32),YES,"",""
mpc_prescripciones,ma_tecnologia_id,int,YES,"",""
mpc_prescripciones,ma_tecnologia_codigo,varchar(32),YES,"",""
mpc_prescripciones,ma_tecnologia_valor,varchar(512),YES,"",""
mpc_prescripciones,cantidad,int,YES,"",""
mpc_prescripciones,periodicidad,tinyint,YES,"",""
mpc_prescripciones,numero_entregas,tinyint,YES,"",""
mpc_prescripciones,cnt_direccionado_prestador_sedes_id,int,YES,MUL,""
mpc_prescripciones,ambito,varchar(4),YES,"",""
mpc_prescripciones,referencia_ambito_atencion,bit(1),YES,"",""
mpc_prescripciones,usuario_crea,varchar(128),NO,"",""
mpc_prescripciones,terminal_crea,varchar(16),NO,"",""
mpc_prescripciones,fecha_hora_crea,datetime,NO,"",""
mpc_prescripciones,usuario_modifica,varchar(128),YES,"",""
mpc_prescripciones,terminal_modifica,varchar(16),YES,"",""
mpc_prescripciones,fecha_hora_modifica,datetime,YES,"",""
mpc_prescripciones_historicos,id,int,NO,PRI,""
mpc_prescripciones_historicos,ambito,varchar(4),YES,"",""
mpc_prescripciones_historicos,referencia_ambito_atencion,bit(1),YES,"",""
mpc_prescripciones_historicos,gn_empresas_id,int,NO,MUL,""
mpc_prescripciones_historicos,estado,int,NO,"",""
mpc_prescripciones_historicos,mae_prescriptor_tipo_documento_id,int,YES,"",""
mpc_prescripciones_historicos,mae_prescriptor_tipo_documento_codigo,varchar(8),YES,"",""
mpc_prescripciones_historicos,mae_prescriptor_tipo_documento_valor,varchar(128),YES,"",""
mpc_prescripciones_historicos,prescriptor_numero_documento,varchar(32),YES,"",""
mpc_prescripciones_historicos,prescriptor_codigo_habilitacion,varchar(16),YES,"",""
mpc_prescripciones_historicos,prescriptor_correo_electronico,varchar(64),YES,"",""
mpc_prescripciones_historicos,cnt_prescriptor_prestador_sedes_id,int,NO,MUL,""
mpc_prescripciones_historicos,aseg_afiliados_id,int,NO,MUL,""
mpc_prescripciones_historicos,mae_afiliado_tipo_documento_id,int,YES,"",""
mpc_prescripciones_historicos,mae_afiliado_tipo_documento_codigo,varchar(8),YES,"",""
mpc_prescripciones_historicos,mae_afiliado_tipo_documento_valor,varchar(128),YES,"",""
mpc_prescripciones_historicos,afiliado_numero_documento,varchar(32),YES,"",""
mpc_prescripciones_historicos,afiliado_primer_nombre,varchar(64),YES,"",""
mpc_prescripciones_historicos,afiliado_segundo_nombre,varchar(64),YES,"",""
mpc_prescripciones_historicos,afiliado_primer_apellido,varchar(64),YES,"",""
mpc_prescripciones_historicos,afiliado_segundo_apellido,varchar(64),YES,"",""
mpc_prescripciones_historicos,fecha_hora,datetime,YES,"",""
mpc_prescripciones_historicos,recobrante,bit(1),YES,"",""
mpc_prescripciones_historicos,tipo_tecnologia,int,YES,"",""
mpc_prescripciones_historicos,acta_juanta_profesionales,bit(1),YES,"",""
mpc_prescripciones_historicos,concentimiento_informado,bit(1),YES,"",""
mpc_prescripciones_historicos,formato_integralidad,bit(1),YES,"",""
mpc_prescripciones_historicos,rechazo_justificacion,varchar(1024),YES,"",""
mpc_prescripciones_historicos,consecutivo,varchar(32),YES,"",""
mpc_prescripciones_historicos,ma_tecnologia_id,int,YES,"",""
mpc_prescripciones_historicos,ma_tecnologia_codigo,varchar(32),YES,"",""
mpc_prescripciones_historicos,ma_tecnologia_valor,varchar(512),YES,"",""
mpc_prescripciones_historicos,cantidad,int,YES,"",""
mpc_prescripciones_historicos,periodicidad,int,YES,"",""
mpc_prescripciones_historicos,numero_entregas,int,YES,"",""
mpc_prescripciones_historicos,cnt_direccionado_prestador_sedes_id,int,YES,MUL,""
mpc_prescripciones_historicos,usuario_crea,varchar(128),NO,"",""
mpc_prescripciones_historicos,terminal_crea,varchar(16),NO,"",""
mpc_prescripciones_historicos,fecha_hora_crea,datetime,NO,"",""
mpc_prescripciones_historicos,usuario_modifica,varchar(128),YES,"",""
mpc_prescripciones_historicos,terminal_modifica,varchar(16),YES,"",""
mpc_prescripciones_historicos,fecha_hora_modifica,datetime,YES,"",""
mpc_programacion_entregas,id,int,NO,PRI,auto_increment
mpc_programacion_entregas,gn_empresas_id,int,NO,MUL,""
mpc_programacion_entregas,mpc_prescripciones_id,int,NO,MUL,""
mpc_programacion_entregas,estado,tinyint,NO,"",""
mpc_programacion_entregas,numero_entrega_total,tinyint,NO,"",""
mpc_programacion_entregas,numero_entrega,tinyint,NO,"",""
mpc_programacion_entregas,cantidad,int,NO,"",""
mpc_programacion_entregas,entrega_total,bit(1),NO,"",""
mpc_programacion_entregas,causa_no_entrega,tinyint,NO,"",""
mpc_programacion_entregas,fecha_entrega,date,NO,"",""
mpc_programacion_entregas,usuario_crea,varchar(128),NO,"",""
mpc_programacion_entregas,terminal_crea,varchar(16),NO,"",""
mpc_programacion_entregas,fecha_hora_crea,datetime,NO,"",""
mpc_programacion_entregas,usuario_modifica,varchar(128),YES,"",""
mpc_programacion_entregas,terminal_modifica,varchar(16),YES,"",""
mpc_programacion_entregas,fecha_hora_modifica,datetime,YES,"",""
no_obligacion_legal_detalles,id,int,NO,PRI,auto_increment
no_obligacion_legal_detalles,no_obligaciones_legales_id,int,NO,MUL,""
no_obligacion_legal_detalles,indicador,varchar(16),NO,"",""
no_obligacion_legal_detalles,tipo_tecnologia,int,NO,"",""
no_obligacion_legal_detalles,ma_tecnologia_id,int,NO,"",""
no_obligacion_legal_detalles,ma_tecnologia_codigo,varchar(32),NO,"",""
no_obligacion_legal_detalles,ma_tecnologia_valor,varchar(512),NO,"",""
no_obligacion_legal_detalles,codigo_propio,varchar(32),YES,"",""
no_obligacion_legal_detalles,activo,bit(1),NO,"",""
no_obligacion_legal_detalles,usuario_crea,varchar(128),NO,"",""
no_obligacion_legal_detalles,terminal_crea,varchar(16),NO,"",""
no_obligacion_legal_detalles,fecha_hora_crea,datetime,NO,"",""
no_obligacion_legal_detalles,usuario_modifica,varchar(128),YES,"",""
no_obligacion_legal_detalles,terminal_modifica,varchar(16),YES,"",""
no_obligacion_legal_detalles,fecha_hora_modifica,datetime,YES,"",""
no_obligaciones_legales,id,int,NO,PRI,auto_increment
no_obligaciones_legales,mae_obligacion_legal_id,int,NO,"",""
no_obligaciones_legales,mae_obligacion_legal_codigo,varchar(8),NO,"",""
no_obligaciones_legales,mae_obligacion_legal_valor,varchar(128),NO,"",""
no_obligaciones_legales,codigo,varchar(16),NO,"",""
no_obligaciones_legales,Descripcion,varchar(256),NO,"",""
no_obligaciones_legales,agno_publicacion,int,NO,"",""
no_obligaciones_legales,activo,int,NO,"",""
no_obligaciones_legales,mae_entes_control_id,int,NO,"",""
no_obligaciones_legales,mae_entes_control_codigo,varchar(8),NO,"",""
no_obligaciones_legales,mae_entes_control_valor,varchar(128),NO,"",""
no_obligaciones_legales,aplica_detalle,bit(1),NO,"",""
no_obligaciones_legales,mae_medio_envio_id,int,NO,"",""
no_obligaciones_legales,mae_medio_envio_codigo,varchar(8),NO,"",""
no_obligaciones_legales,mae_medio_envio_valor,varchar(128),NO,"",""
no_obligaciones_legales,mae_periodicidad_id,int,NO,"",""
no_obligaciones_legales,mae_periodicidad_codigo,varchar(8),NO,"",""
no_obligaciones_legales,mae_periodicidad_valor,varchar(128),NO,"",""
no_obligaciones_legales,script_ejecucion,varchar(128),YES,"",""
no_obligaciones_legales,usuario_crea,varchar(128),NO,"",""
no_obligaciones_legales,terminal_crea,varchar(16),NO,"",""
no_obligaciones_legales,fecha_hora_crea,datetime,YES,"",""
no_obligaciones_legales,usuario_modifica,varchar(128),YES,"",""
no_obligaciones_legales,terminal_modifica,varchar(16),YES,"",""
no_obligaciones_legales,fecha_hora_modific,datetime,YES,"",""
pe_adjuntos,id,int,NO,PRI,auto_increment
pe_adjuntos,pe_afiliados_id,int,NO,MUL,""
pe_adjuntos,pe_gestiones_id,int,YES,MUL,""
pe_adjuntos,mae_tipo_archivo_id,int,NO,"",""
pe_adjuntos,mae_tipo_archivo_codigo,varchar(8),NO,"",""
pe_adjuntos,mae_tipo_archivo_valor,varchar(128),NO,"",""
pe_adjuntos,nombre,varchar(256),NO,"",""
pe_adjuntos,ruta,varchar(512),NO,"",""
pe_adjuntos,archivo,varchar(128),NO,"",""
pe_adjuntos,observacion,varchar(512),YES,"",""
pe_adjuntos,existe,bit(1),NO,"",""
pe_adjuntos,usuario_crea,varchar(128),NO,"",""
pe_adjuntos,terminal_crea,varchar(16),NO,"",""
pe_adjuntos,fecha_hora_crea,datetime,NO,"",""
pe_afiliado_diagnosticos,id,int,NO,PRI,auto_increment
pe_afiliado_diagnosticos,pe_afiliados_programas_id,int,NO,MUL,""
pe_afiliado_diagnosticos,ma_diagnosticos_id,varchar(45),NO,"",""
pe_afiliado_diagnosticos,ma_diagnosticos_codigo,varchar(32),NO,"",""
pe_afiliado_diagnosticos,ma_diagnosticos_valor,varchar(512),NO,"",""
pe_afiliado_diagnosticos,principal,bit(1),NO,"",""
pe_afiliado_diagnosticos,usuario_crea,varchar(128),NO,"",""
pe_afiliado_diagnosticos,terminal_crea,varchar(16),NO,"",""
pe_afiliado_diagnosticos,feha_hora_crea,datetime,NO,"",""
pe_afiliado_diagnosticos,usuario_modifica,varchar(128),YES,"",""
pe_afiliado_diagnosticos,terminal_modifica,varchar(16),YES,"",""
pe_afiliado_diagnosticos,fecha_hora_modifica,datetime,YES,"",""
pe_afiliados_programas,id,int,NO,PRI,auto_increment
pe_afiliados_programas,cnt_prestador_sedes_id,int,NO,MUL,""
pe_afiliados_programas,aseg_afiliados_id,int,NO,MUL,""
pe_afiliados_programas,pe_programas_id,int,NO,MUL,""
pe_afiliados_programas,gn_usuarios_id,int,YES,MUL,""
pe_afiliados_programas,pe_afiliados_sugeridos_id,int,YES,MUL,""
pe_afiliados_programas,auc_hospitalizaciones_id,int,YES,MUL,""
pe_afiliados_programas,tipo_paciente,tinyint,NO,"",""
pe_afiliados_programas,activo,bit(1),NO,"",""
pe_afiliados_programas,mae_causa_activo_id,int,NO,"",""
pe_afiliados_programas,mae_causa_activo_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_causa_activo_valor,varchar(128),YES,"",""
pe_afiliados_programas,mae_causa_inactivo_id,int,YES,"",""
pe_afiliados_programas,mae_causa_inactivo_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_causa_inactivo_valor,varchar(128),YES,"",""
pe_afiliados_programas,fecha_inicio_programa,datetime,NO,"",""
pe_afiliados_programas,fecha_fin_programa,datetime,YES,"",""
pe_afiliados_programas,ma_diagnostico_principal_id,int,NO,"",""
pe_afiliados_programas,ma_diagnostico_principal_codigo,varchar(32),YES,"",""
pe_afiliados_programas,ma_diagnostico_principal_valor,varchar(512),YES,"",""
pe_afiliados_programas,ma_diagnostico2_id,int,YES,"",""
pe_afiliados_programas,ma_diagnostico2_codigo,varchar(32),YES,"",""
pe_afiliados_programas,ma_diagnostico2_valor,varchar(512),YES,"",""
pe_afiliados_programas,ma_diagnostico3_id,int,YES,"",""
pe_afiliados_programas,ma_diagnostico3_codigo,varchar(32),YES,"",""
pe_afiliados_programas,ma_diagnostico3_valor,varchar(512),YES,"",""
pe_afiliados_programas,fecha_diagnostico,datetime,YES,"",""
pe_afiliados_programas,mae_region_corporal_id,int,YES,"",""
pe_afiliados_programas,mae_region_corporal_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_region_corporal_valor,varchar(128),YES,"",""
pe_afiliados_programas,mae_medio_dx_id,int,YES,"",""
pe_afiliados_programas,mae_medio_dx_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_medio_dx_valor,varchar(128),YES,"",""
pe_afiliados_programas,fuente_origen,int,YES,"",""
pe_afiliados_programas,id_solicitud_origen,int,YES,"",""
pe_afiliados_programas,adherente,bit(1),YES,"",""
pe_afiliados_programas,disentimiento,bit(1),YES,"",""
pe_afiliados_programas,estado_sivigila,int,YES,"",""
pe_afiliados_programas,notificado_sivigila,int,YES,"",""
pe_afiliados_programas,mae_causa_descarte_id,int,YES,"",""
pe_afiliados_programas,mae_causa_descarte_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_causa_descarte_valor,varchar(128),YES,"",""
pe_afiliados_programas,estado_diagnostico,int,YES,"",""
pe_afiliados_programas,planificacion_familiar,bit(1),NO,"",""
pe_afiliados_programas,mae_nueve_sentencias_id,int,YES,"",""
pe_afiliados_programas,mae_nueve_sentencias_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_nueve_sentencias_valor,varchar(128),YES,"",""
pe_afiliados_programas,mae_escala_bodex_id,int,YES,"",""
pe_afiliados_programas,mae_escala_bodex_codigo,varchar(8),YES,"",""
pe_afiliados_programas,mae_escala_bodex_valor,varchar(128),YES,"",""
pe_afiliados_programas,usuario_crea,varchar(128),NO,"",""
pe_afiliados_programas,terminal_crea,varchar(16),NO,"",""
pe_afiliados_programas,fecha_hora_crea,datetime,NO,"",""
pe_afiliados_programas,usuario_modifica,varchar(128),YES,"",""
pe_afiliados_programas,terminal_modifica,varchar(16),YES,"",""
pe_afiliados_programas,fecha_hora_modifica,datetime,YES,"",""
pe_afiliados_sugeridos,id,int,NO,PRI,auto_increment
pe_afiliados_sugeridos,aseg_afiliados_id,int,NO,MUL,""
pe_afiliados_sugeridos,pe_programas_id,int,NO,MUL,""
pe_afiliados_sugeridos,origen,tinyint,NO,"",""
pe_afiliados_sugeridos,au_anexos3_id,int,YES,MUL,""
pe_afiliados_sugeridos,ref_anexos9_id,int,YES,MUL,""
pe_afiliados_sugeridos,auc_hospitalizaciones_id,int,YES,MUL,""
pe_afiliados_sugeridos,estado,tinyint,NO,"",""
pe_afiliados_sugeridos,observacion,varchar(1024),YES,"",""
pe_afiliados_sugeridos,rechazo_origen,tinyint,YES,"",""
pe_afiliados_sugeridos,rechazo_observacion,varchar(1024),YES,"",""
pe_afiliados_sugeridos,mp_prescripciones_id,int,YES,MUL,""
pe_afiliados_sugeridos,usuario_crea,varchar(128),NO,"",""
pe_afiliados_sugeridos,terminal_crea,varchar(16),NO,"",""
pe_afiliados_sugeridos,fecha_hora_crea,datetime,NO,"",""
pe_afiliados_sugeridos,usuario_modifica,varchar(128),YES,"",""
pe_afiliados_sugeridos,terminal_modifica,varchar(16),YES,"",""
pe_afiliados_sugeridos,fecha_hora_modifica,datetime,YES,"",""
pe_carga_historicos,id,int,NO,PRI,auto_increment
pe_carga_historicos,tipo,tinyint(1),NO,"",""
pe_carga_historicos,pe_cargas_id,int,NO,MUL,""
pe_carga_historicos,pe_afiliados_programas_id,int,NO,MUL,""
pe_carga_historicos,cnt_prestador_sedes_id,int,YES,MUL,""
pe_carga_historicos,ma_diagnostico_principal_id,int,YES,"",""
pe_carga_historicos,ma_diagnostico_principal_codigo,varchar(32),YES,"",""
pe_carga_historicos,ma_diagnostico_principal_valor,varchar(512),YES,"",""
pe_carga_historicos,ma_diagnostico_2_id,int,YES,"",""
pe_carga_historicos,ma_diagnostico_2_codigo,varchar(32),YES,"",""
pe_carga_historicos,ma_diagnostico_2_valor,varchar(512),YES,"",""
pe_carga_historicos,ma_diagnostico_3_id,int,YES,"",""
pe_carga_historicos,ma_diagnostico_3_codigo,varchar(32),YES,"",""
pe_carga_historicos,ma_diagnostico_3_valor,varchar(512),YES,"",""
pe_carga_historicos,fecha_diagnostico,datetime,YES,"",""
pe_carga_historicos,fecha_inicio_programa,datetime,YES,"",""
pe_carga_historicos,fecha_fin_programa,datetime,YES,"",""
pe_carga_historicos,mae_region_corporal_id,int,YES,"",""
pe_carga_historicos,mae_region_corporal_codigo,varchar(8),YES,"",""
pe_carga_historicos,mae_region_corporal_valor,varchar(128),YES,"",""
pe_carga_historicos,usuario_crea,varchar(128),NO,"",""
pe_carga_historicos,terminal_crea,varchar(16),NO,"",""
pe_carga_historicos,fecha_hora_crea,datetime,NO,"",""
pe_cargas,id,int,NO,PRI,auto_increment
pe_cargas,gn_empresas_id,int,YES,MUL,""
pe_cargas,pe_programas_id,int,YES,MUL,""
pe_cargas,tipo,int,NO,"",""
pe_cargas,nombre,varchar(256),NO,"",""
pe_cargas,ruta,varchar(512),NO,"",""
pe_cargas,archivo,varchar(128),NO,"",""
pe_cargas,existe,bit(1),NO,"",""
pe_cargas,resp_nombre,varchar(256),YES,"",""
pe_cargas,resp_ruta,varchar(512),YES,"",""
pe_cargas,resp_archivo,varchar(128),YES,"",""
pe_cargas,resp_existe,bit(1),NO,"",""
pe_cargas,estado,int,NO,"",""
pe_cargas,registros,int,YES,"",""
pe_cargas,exitosos,int,YES,"",""
pe_cargas,fallidos,int,YES,"",""
pe_cargas,detalle,varchar(512),YES,"",""
pe_cargas,fecha_hora_inicio,datetime,NO,"",""
pe_cargas,fecha_hora_fin,datetime,YES,"",""
pe_cargas,usuario_crea,varchar(128),NO,"",""
pe_cargas,terminal_crea,varchar(16),NO,"",""
pe_cargas,fecha_hora_crea,datetime,NO,"",""
pe_cargas_gestiones,id,int,NO,PRI,auto_increment
pe_cargas_gestiones,nombre,varchar(256),NO,"",""
pe_cargas_gestiones,ruta,varchar(512),NO,"",""
pe_cargas_gestiones,archivo,varchar(128),NO,"",""
pe_cargas_gestiones,existe,bit(1),NO,"",""
pe_cargas_gestiones,resp_nombre,varchar(256),YES,"",""
pe_cargas_gestiones,resp_ruta,varchar(512),YES,"",""
pe_cargas_gestiones,resp_archivo,varchar(128),YES,"",""
pe_cargas_gestiones,resp_existe,bit(1),NO,"",""
pe_cargas_gestiones,estado,int,NO,"",""
pe_cargas_gestiones,registros,int,NO,"",""
pe_cargas_gestiones,exitosos,int,YES,"",""
pe_cargas_gestiones,fallidos,int,YES,"",""
pe_cargas_gestiones,detalle,varchar(512),YES,"",""
pe_cargas_gestiones,fecha_hora_inicio,datetime,NO,"",""
pe_cargas_gestiones,fecha_hora_fin,datetime,YES,"",""
pe_cargas_gestiones,gn_usuarios_id,int,YES,MUL,""
pe_cargas_gestiones,usuario_crea,varchar(128),NO,"",""
pe_cargas_gestiones,terminal_crea,varchar(16),NO,"",""
pe_cargas_gestiones,fecha_hora_crea,datetime,NO,"",""
pe_cargas_variables,id,int,NO,PRI,auto_increment
pe_cargas_variables,gn_empresas_id,int,YES,MUL,""
pe_cargas_variables,cnt_prestador_sedes_id,int,YES,MUL,""
pe_cargas_variables,pe_programas_id,int,YES,MUL,""
pe_cargas_variables,nombre,varchar(256),NO,"",""
pe_cargas_variables,ruta,varchar(512),NO,"",""
pe_cargas_variables,archivo,varchar(128),NO,"",""
pe_cargas_variables,existe,bit(1),NO,"",""
pe_cargas_variables,resp_nombre,varchar(256),YES,"",""
pe_cargas_variables,resp_ruta,varchar(512),YES,"",""
pe_cargas_variables,resp_archivo,varchar(128),YES,"",""
pe_cargas_variables,resp_existe,bit(1),NO,"",""
pe_cargas_variables,estado,int,NO,"",""
pe_cargas_variables,registros,int,YES,"",""
pe_cargas_variables,exitosos,int,YES,"",""
pe_cargas_variables,fallidos,int,YES,"",""
pe_cargas_variables,detalle,varchar(512),YES,"",""
pe_cargas_variables,periodo_cargue,int,NO,"",""
pe_cargas_variables,fecha_hora_inicio,datetime,NO,"",""
pe_cargas_variables,fecha_hora_fin,datetime,YES,"",""
pe_cargas_variables,usuario_crea,varchar(128),NO,"",""
pe_cargas_variables,terminal_crea,varchar(16),NO,"",""
pe_cargas_variables,fecha_hora_crea,datetime,NO,"",""
pe_cierre_cargas,id,int,NO,PRI,auto_increment
pe_cierre_cargas,pe_programas_id,int,NO,MUL,""
pe_cierre_cargas,motivo,varchar(128),NO,"",""
pe_cierre_cargas,periodo,int,NO,"",""
pe_cierre_cargas,fecha_hora_desde,datetime,NO,"",""
pe_cierre_cargas,fecha_hora_hasta,datetime,NO,"",""
pe_cierre_cargas,usuario_crea,varchar(128),NO,"",""
pe_cierre_cargas,terminal_crea,varchar(16),NO,"",""
pe_cierre_cargas,fecha_hora_crea,datetime,NO,"",""
pe_cierre_cargas,usuario_modifica,varchar(128),YES,"",""
pe_cierre_cargas,terminal_modifica,varchar(16),YES,"",""
pe_cierre_cargas,fecha_hora_modifica,datetime,YES,"",""
pe_direccionado_gestiones,id,int,NO,PRI,auto_increment
pe_direccionado_gestiones,pe_direccionados_id,int,NO,MUL,""
pe_direccionado_gestiones,mae_tipo_id,int,NO,"",""
pe_direccionado_gestiones,mae_tipo_codigo,varchar(8),NO,"",""
pe_direccionado_gestiones,mae_tipo_valor,varchar(128),NO,"",""
pe_direccionado_gestiones,descripcion,varchar(1024),NO,"",""
pe_direccionado_gestiones,usuario_crea,varchar(128),NO,"",""
pe_direccionado_gestiones,terminal_crea,varchar(16),NO,"",""
pe_direccionado_gestiones,fecha_hora_crea,datetime,NO,"",""
pe_direccionado_items,id,int,NO,PRI,auto_increment
pe_direccionado_items,pe_direccionados_id,int,NO,MUL,""
pe_direccionado_items,au_anexo3_items_id,int,NO,MUL,""
pe_direccionado_items,estado,int,NO,"",""
pe_direccionado_items,fecha_prestacion,date,YES,"",""
pe_direccionado_items,observacion,varchar(1024),YES,"",""
pe_direccionado_items,usuario_crea,varchar(128),NO,"",""
pe_direccionado_items,terminal_crea,varchar(16),NO,"",""
pe_direccionado_items,fecha_hora_crea,datetime,NO,"",""
pe_direccionado_items,usuario_modifica,varchar(128),YES,"",""
pe_direccionado_items,terminal_modifica,varchar(16),YES,"",""
pe_direccionado_items,fecha_hora_modifica,datetime,YES,"",""
pe_direccionados,id,int,NO,PRI,auto_increment
pe_direccionados,gn_empresas_id,int,NO,MUL,""
pe_direccionados,au_anexos3_id,int,NO,MUL,""
pe_direccionados,aseg_afiliados_id,int,NO,MUL,""
pe_direccionados,mae_afiliado_tipo_documento_id,int,NO,"",""
pe_direccionados,mae_afiliado_tipo_documento_codigo,varchar(8),NO,"",""
pe_direccionados,mae_afiliado_tipo_documento_valor,varchar(128),NO,"",""
pe_direccionados,afiliado_numero_documento,varchar(16),NO,"",""
pe_direccionados,afiliado_primer_nombre,varchar(32),NO,"",""
pe_direccionados,afiliado_segundo_nombre,varchar(32),YES,"",""
pe_direccionados,afiliado_primer_apellido,varchar(32),NO,"",""
pe_direccionados,afiliado_segundo_apellido,varchar(32),YES,"",""
pe_direccionados,cnt_prestadores_id,int,NO,MUL,""
pe_direccionados,cnt_prestador_sedes_id,int,NO,MUL,""
pe_direccionados,pe_programas_id,int,NO,MUL,""
pe_direccionados,tiene_tutela,bit(1),NO,"",""
pe_direccionados,estado,int,NO,"",""
pe_direccionados,observacion,varchar(1024),YES,"",""
pe_direccionados,fecha_hora_en_gestion,datetime,YES,"",""
pe_direccionados,fecha_hora_gestiona,datetime,YES,"",""
pe_direccionados,usuario_crea,varchar(128),NO,"",""
pe_direccionados,terminal_crea,varchar(16),NO,"",""
pe_direccionados,fecha_hora_crea,datetime,NO,"",""
pe_direccionados,usuario_modifica,varchar(128),YES,"",""
pe_direccionados,terminal_modifica,varchar(16),YES,"",""
pe_direccionados,fecha_hora_modifica,datetime,YES,"",""
pe_gestiones,id,int,NO,PRI,auto_increment
pe_gestiones,pe_afiliados_programas_id,int,NO,MUL,""
pe_gestiones,gn_usuarios_id,int,NO,MUL,""
pe_gestiones,tipo,int,NO,"",""
pe_gestiones,mae_tipo_id,int,YES,"",""
pe_gestiones,mae_tipo_codigo,varchar(8),YES,"",""
pe_gestiones,mae_tipo_valor,varchar(128),YES,"",""
pe_gestiones,descripcion,varchar(1024),NO,"",""
pe_gestiones,fuente_origen,int,YES,"",""
pe_gestiones,borrado,bit(1),YES,"",""
pe_gestiones,borrado_observacion,varchar(512),YES,"",""
pe_gestiones,usuario_crea,varchar(128),NO,"",""
pe_gestiones,terminal_crea,varchar(16),NO,"",""
pe_gestiones,fecha_hora_crea,datetime,NO,"",""
pe_gestiones,usuario_modifica,varchar(128),YES,"",""
pe_gestiones,terminal_modifica,varchar(16),YES,"",""
